Ind_ID,label,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5091921,0,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15368.0,-5496,1,1,1,0,Medicine staff,4
5139729,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463.0,-2319,1,0,0,0,Cleaning staff,2
5117605,0,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098.0,-2257,1,0,0,0,Core staff,2
5029152,0,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17947.0,-191,1,0,0,0,,3
5066465,0,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16211.0,-1406,1,0,0,0,Laborers,1
5117254,0,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-22398.0,-3506,1,0,0,0,Medicine staff,2
5117551,0,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930.0,-2865,1,1,1,0,Drivers,3
5079181,0,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-10177.0,-2339,1,0,1,0,,2
5028802,0,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15766.0,-1086,1,0,0,0,Laborers,4
5024838,0,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14143.0,-2072,1,0,0,0,,1
5088279,0,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-20075.0,-7013,1,1,1,0,Sales staff,2
5079141,0,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-13868.0,-3008,1,1,0,0,Sales staff,3
5058286,0,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897.0,-3435,1,1,1,1,,2
5010218,0,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3
5112870,0,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20998.0,-2932,1,0,1,0,Laborers,3
5061253,0,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751,1,0,0,0,,2
5046191,0,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-17280.0,-565,1,1,0,0,Managers,4
5094884,0,M,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10363.0,-1282,1,0,0,0,Managers,1
5146296,0,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18029.0,-3902,1,1,0,0,Security staff,2
5033966,0,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15103.0,-3154,1,0,0,0,Sales staff,2
5065571,0,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218.0,-1539,1,0,0,0,Drivers,2
5023475,0,F,Y,Y,0,315000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012.0,365243,1,0,0,0,,1
5035866,0,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17656.0,-1225,1,0,0,0,Cooking staff,2
5088501,0,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,-21897.0,-619,1,0,0,0,Security staff,2
5028990,0,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,-15373.0,-2333,1,0,0,0,Sales staff,3
5126503,0,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20977.0,365243,1,0,1,0,,2
5023209,0,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438.0,-235,1,0,0,0,Sales staff,3
5142860,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080.0,-1869,1,0,1,0,,2
5087852,0,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-19598.0,-11940,1,0,1,0,Medicine staff,2
5061896,0,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,-16833.0,-3515,1,0,0,1,Core staff,3
5044940,0,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4
5048610,0,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-15256.0,-3291,1,0,0,0,Laborers,1
5113711,0,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-16962.0,-407,1,0,1,1,Laborers,3
5069199,0,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591.0,-3246,1,0,0,0,Sales staff,3
5091101,0,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,-24662.0,365243,1,0,0,0,,2
5033496,0,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,-9956.0,-444,1,0,0,0,Managers,3
5132752,0,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10569.0,-226,1,1,1,0,Drivers,1
5018471,0,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-20208.0,-8033,1,0,1,0,,3
5096059,0,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321.0,-7068,1,0,0,0,Medicine staff,4
5036958,0,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12048.0,-1923,1,1,1,0,Laborers,3
5038619,0,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24346.0,365243,1,0,0,0,,2
5048448,0,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,0,0,,2
5053293,0,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20382.0,365243,1,0,0,0,,2
5117022,0,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12462.0,-279,1,1,0,0,Laborers,4
5143362,0,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22811.0,-2234,1,1,1,0,High skill tech staff,2
5137163,0,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249.0,-1661,1,1,1,0,,2
5054064,0,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,-1458,1,0,0,0,Drivers,3
5145968,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23018.0,365243,1,0,0,0,,1
5065705,0,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454.0,365243,1,0,1,0,,1
5051187,0,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12260.0,-896,1,0,0,0,Core staff,1
5067203,0,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675.0,-1328,1,0,0,0,Drivers,3
5116714,0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19124.0,-670,1,0,0,0,,1
5045069,0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,-2533,1,0,0,0,Laborers,2
5042130,0,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136.0,-7400,1,1,1,0,Managers,2
5066879,0,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,-1557,1,0,0,0,Laborers,1
5047787,0,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10457.0,-979,1,0,0,0,,2
5062131,0,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22129.0,365243,1,0,0,0,,2
5023692,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15036.0,-3339,1,0,0,0,,1
5028907,0,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,-1876,1,0,0,0,Sales staff,2
5113861,0,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368.0,-1259,1,1,0,0,High skill tech staff,2
5009301,0,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099.0,-1866,1,0,1,0,Laborers,1
5135705,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,-1570,1,0,0,0,Private service staff,2
5023616,0,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585.0,-235,1,0,0,0,Drivers,2
5028468,0,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12406.0,-265,1,0,0,1,Drivers,4
5113374,0,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,365243,1,0,1,0,,3
5125775,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,-469,1,0,0,0,,2
5051156,0,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13816.0,-1870,1,0,0,0,Laborers,2
5143046,0,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030.0,-2540,1,1,0,0,Drivers,4
5114060,0,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,,3
5113171,0,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454.0,-1678,1,0,1,1,Cooking staff,3
5078805,0,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-18927.0,-2978,1,0,0,0,High skill tech staff,2
5088205,0,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21778.0,365243,1,0,1,0,,1
5112975,0,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13692.0,-3505,1,1,1,0,High skill tech staff,5
5022789,0,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12369.0,-187,1,0,0,0,Core staff,1
5028302,0,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834.0,-477,1,0,0,0,Managers,2
5146558,0,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031.0,-1436,1,0,0,0,Laborers,4
5029400,0,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19125.0,365243,1,0,0,0,,2
5009207,0,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953.0,-8684,1,1,1,0,Accountants,2
5022449,0,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-17570.0,-1978,1,0,0,1,Core staff,1
5044818,0,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,-1133,1,0,0,0,Managers,1
5089070,0,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14243.0,-3535,1,0,0,0,Laborers,5
5041367,0,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,-10315.0,-2985,1,0,0,0,Core staff,2
5050485,0,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698.0,-10758,1,0,0,0,Laborers,2
5062296,0,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,-20388.0,365243,1,0,0,0,,1
5090039,0,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-13747.0,-6273,1,0,0,0,Core staff,3
5069296,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20989.0,365243,1,0,0,0,,2
5058271,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19607.0,-4288,1,0,0,0,Low-skill Laborers,2
5047929,0,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13999.0,-1526,1,0,1,0,Drivers,1
5054228,0,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11515.0,-89,1,1,0,0,Managers,4
5023527,0,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459.0,-6930,1,0,0,0,High skill tech staff,2
5088433,0,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17840.0,-1807,1,0,0,0,Core staff,1
5009567,0,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153.0,-3143,1,1,1,0,Laborers,2
5148915,0,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14636.0,-3850,1,0,0,0,,4
5053646,0,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,Managers,2
5035546,0,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24387.0,365243,1,0,0,0,,1
5118472,0,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9978.0,-1649,1,0,1,0,Drivers,2
5111178,0,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,-11268.0,-4560,1,1,0,0,Cleaning staff,4
5065808,0,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915.0,-785,1,1,1,0,Sales staff,3
5091771,0,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,-2361,1,0,0,0,Laborers,2
5010010,0,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10926.0,-3570,1,0,1,0,Secretaries,3
5148573,0,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20848.0,365243,1,0,0,0,,2
5096729,0,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910.0,-2349,1,1,0,0,Laborers,2
5092021,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,-777,1,1,1,0,Core staff,2
5046083,0,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-21030.0,-2299,1,0,0,0,,2
5096085,0,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18165.0,-11451,1,0,0,0,Cooking staff,2
5092147,0,M,Y,Y,0,,Working,Secondary / secondary special,Single / not married,House / apartment,-10386.0,-412,1,1,0,0,,1
5142953,0,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-8274.0,-742,1,1,1,0,Laborers,2
5061135,0,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,-14228.0,-5950,1,0,0,0,Core staff,4
5010172,0,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300.0,-464,1,0,0,0,Laborers,2
5068523,0,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12360.0,-385,1,0,0,1,Laborers,1
5087756,0,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15280.0,-2475,1,0,0,0,Sales staff,2
5132845,0,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17493.0,-3694,1,0,0,1,Medicine staff,2
5116046,0,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13455.0,-2051,1,0,0,0,Core staff,2
5091983,0,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601.0,-808,1,1,0,1,Managers,2
5062106,0,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19008.0,-3607,1,0,0,0,Managers,2
5052806,0,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19210.0,-2454,1,0,1,0,,1
5095952,0,F,N,N,2,193500.0,Working,Higher education,Married,With parents,-15011.0,-7614,1,1,1,0,,4
5022458,0,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-8696.0,-1070,1,0,0,1,Drivers,3
5149647,0,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576.0,365243,1,0,0,0,,1
5114438,0,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17262.0,-1107,1,1,1,0,Sales staff,3
5112737,0,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2
5024038,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15459.0,-642,1,0,0,0,Sales staff,2
5139846,0,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482.0,-2654,1,0,0,0,,2
5140019,0,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436,1,0,0,0,Private service staff,2
5104868,0,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114.0,-4004,1,0,0,0,Accountants,2
5062525,0,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656.0,-2207,1,0,1,0,Sales staff,3
5118118,0,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13538.0,-5422,1,1,1,0,Drivers,3
5044669,0,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,0,0,,2
5054384,0,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14050.0,-3680,1,1,1,0,Laborers,1
5085768,0,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-11532.0,-4917,1,0,0,0,Managers,3
5097105,0,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-21026.0,-11448,1,0,1,0,,2
5023706,0,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17733.0,-5622,1,0,1,0,Laborers,2
5046183,0,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14876.0,-716,1,0,0,0,Laborers,4
5142930,0,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21342.0,365243,1,0,0,0,,2
5145920,0,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-15131.0,-1466,1,0,0,1,,3
5069028,0,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359,1,0,0,1,Sales staff,2
5010498,0,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10218.0,-313,1,1,0,0,,3
5091564,0,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14935.0,-1753,1,0,1,0,Sales staff,3
5149887,0,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941.0,-5830,1,0,0,0,Managers,2
5052952,0,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24340.0,365243,1,0,1,0,,1
5116801,0,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16286.0,-1677,1,0,0,0,Drivers,3
5089556,0,F,Y,N,0,,Working,Incomplete higher,Single / not married,House / apartment,-11406.0,-3078,1,1,0,0,Managers,1
5091639,0,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18093.0,-3061,1,0,0,0,,1
5116817,0,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-16542.0,-8737,1,1,1,0,Core staff,1
5036936,0,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22362.0,365243,1,0,0,0,,1
5022930,0,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-9154.0,-187,1,0,0,1,Laborers,2
5148732,0,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355.0,-625,1,0,0,0,Sales staff,2
5023877,0,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,-22985.0,365243,1,0,1,0,,2
5061139,0,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21454.0,365243,1,0,0,0,,2
5010435,0,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518.0,365243,1,0,0,0,,2
5090310,0,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24580.0,365243,1,0,0,0,,2
5026539,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839.0,-1381,1,0,1,0,High skill tech staff,1
5048478,0,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9187.0,-308,1,0,0,0,Core staff,1
5052762,0,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11728.0,-932,1,0,0,1,,1
5067767,0,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341.0,-5437,1,0,0,0,Medicine staff,1
5056179,0,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-9663.0,-218,1,0,0,0,,2
5045537,0,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937.0,-1539,1,0,0,0,High skill tech staff,4
5053980,0,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,-12249.0,-3195,1,1,0,0,,2
5092349,0,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252.0,-2057,1,0,0,0,Sales staff,1
5090383,0,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421.0,-1198,1,0,1,0,Laborers,2
5088687,0,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719.0,-1473,1,1,1,0,Laborers,3
5105466,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21074.0,365243,1,0,0,0,,2
5089117,0,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,-15969.0,-5483,1,1,1,0,Core staff,1
5117497,0,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704,1,1,0,0,Low-skill Laborers,2
5112599,0,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466.0,-12870,1,1,1,0,Managers,2
5126121,0,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185.0,-227,1,1,1,0,Medicine staff,2
5125710,0,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413.0,-622,1,0,1,0,High skill tech staff,2
5148972,0,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358.0,-5373,1,0,0,0,Cooking staff,1
5117233,0,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826.0,-7128,1,0,0,0,Laborers,2
5142733,0,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112.0,-469,1,1,1,0,Managers,3
5089736,0,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,2
5021214,0,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763.0,-2255,1,0,1,0,Core staff,3
5044809,0,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,-1133,1,0,0,0,Managers,1
5037088,0,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21490.0,365243,1,0,0,0,,2
5068712,0,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483.0,-5345,1,0,0,0,Laborers,2
5142153,0,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960.0,-3574,1,0,0,0,High skill tech staff,1
5146045,0,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577.0,-2441,1,0,0,0,Accountants,1
5142529,0,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-9006.0,-164,1,0,0,0,,2
5091630,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19431.0,-6226,1,0,0,0,High skill tech staff,2
5023089,0,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-16868.0,-4161,1,0,0,0,Laborers,1
5142698,0,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931.0,-6678,1,1,0,0,Laborers,2
5105550,0,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-9310.0,-825,1,0,0,0,Core staff,2
5149799,0,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10418.0,-2024,1,1,1,0,Laborers,2
5036219,0,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15590.0,-890,1,0,0,0,Sales staff,2
5061246,0,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751,1,0,0,0,,2
5135851,0,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234.0,-6075,1,0,1,0,Laborers,3
5009663,0,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166.0,-1774,1,1,0,0,,1
5146002,0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10177.0,-189,1,0,0,1,Managers,1
5125203,0,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596.0,-7288,1,0,0,0,Core staff,1
5148525,0,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23365.0,365243,1,0,0,0,,2
5148748,0,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11469.0,-686,1,0,1,0,,3
5024582,0,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-12348.0,-1220,1,0,0,0,Managers,4
5105878,0,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,-15220.0,-727,1,0,0,0,,3
5010874,0,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20688.0,365243,1,0,1,0,,2
5099948,0,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747.0,-3229,1,0,0,0,Laborers,2
5096415,0,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-16876.0,-97,1,1,0,0,,2
5096609,0,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,3
5148669,0,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922.0,-3455,1,0,0,0,Security staff,3
5090027,0,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-10075.0,-460,1,0,1,1,Core staff,2
5132329,0,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22752.0,365243,1,0,0,0,,2
5125277,0,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280.0,-3694,1,0,0,1,Sales staff,3
5067006,0,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20315.0,-5454,1,0,0,0,Laborers,3
5022063,0,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-20135.0,365243,1,0,1,0,,2
5126108,0,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577.0,-13010,1,1,0,0,Core staff,1
5038723,0,M,Y,Y,1,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15493.0,365243,1,0,0,0,,3
5054079,0,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17143.0,-5507,1,0,1,0,,2
5096483,0,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,-15989.0,-6640,1,1,1,0,,2
5025951,0,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488,1,0,0,0,Core staff,2
